Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,Resource,Role
204,Settle Dispute With Supplier,Magdalena Predutta-Purchasing Agent,2011-02-04 17:43:00.000,2011-02-05 02:40:00.000,Variant 37,37,Magdalena Predutta,Purchasing Agent
204,Release Purchase Order,Alberto Duport-Requester,2011-02-05 10:18:00.000,2011-02-05 10:19:00.000,Variant 37,37,Alberto Duport,Requester
204,Approve Purchase Order for payment,Francois de Perrier-Purchasing Agent,2011-02-05 15:36:00.000,2011-02-05 15:37:00.000,Variant 37,37,Francois de Perrier,Purchasing Agent
204,Send Invoice,Karen Clarens-Supplier,2011-02-06 01:23:00.000,2011-02-06 01:23:00.000,Variant 37,37,Karen Clarens,Supplier
204,Release Supplier's Invoice,Karalda Nimwada-Financial Manager,2011-02-06 15:49:00.000,2011-02-06 15:55:00.000,Variant 37,37,Karalda Nimwada,Financial Manager
204,Authorize Supplier's Invoice payment,Pedro Alvares-Financial Manager,2011-02-06 16:01:00.000,2011-02-06 16:01:00.000,Variant 37,37,Pedro Alvares,Financial Manager
204,Pay Invoice,Karalda Nimwada-Financial Manager,2011-02-06 17:05:00.000,2011-02-06 17:20:00.000,Variant 37,37,Karalda Nimwada,Financial Manager
214,Create Purchase Requisition,Penn Osterwalder-Requester,2011-01-27 21:58:00.000,2011-01-27 22:50:00.000,Variant 7,7,Penn Osterwalder,Requester
214,Analyze Purchase Requisition,Maris Freeman-Requester Manager,2011-01-28 19:59:00.000,2011-01-28 20:03:00.000,Variant 7,7,Maris Freeman,Requester Manager
214,Create Request for Quotation,Maris Freeman-Requester Manager,2011-01-28 20:06:00.000,2011-01-28 20:09:00.000,Variant 7,7,Maris Freeman,Requester Manager
214,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-02-05 05:46:00.000,2011-02-05 06:11:00.000,Variant 7,7,Karel de Groot,Purchasing Agent
214,Send Request for Quotation to Supplier,Karel de Groot-Purchasing Agent,2011-02-05 07:29:00.000,2011-02-05 07:51:00.000,Variant 7,7,Karel de Groot,Purchasing Agent
214,Create Quotation comparison Map,Karel de Groot-Purchasing Agent,2011-02-05 08:56:00.000,2011-02-05 12:29:00.000,Variant 7,7,Karel de Groot,Purchasing Agent
214,Analyze Quotation Comparison Map,Immanuel Karagianni-Requester,2011-02-05 18:43:00.000,2011-02-05 19:15:00.000,Variant 7,7,Immanuel Karagianni,Requester
214,Choose best option,Clement Duchot-Requester,2011-02-05 19:15:00.000,2011-02-05 19:15:00.000,Variant 7,7,Clement Duchot,Requester
214,Settle Conditions With Supplier,Karel de Groot-Purchasing Agent,2011-02-05 22:27:00.000,2011-02-06 08:32:00.000,Variant 7,7,Karel de Groot,Purchasing Agent
214,Create Purchase Order,Magdalena Predutta-Purchasing Agent,2011-02-06 17:59:00.000,2011-02-06 18:07:00.000,Variant 7,7,Magdalena Predutta,Purchasing Agent
214,Confirm Purchase Order,Kiu Kan-Supplier,2011-02-07 02:33:00.000,2011-02-07 02:45:00.000,Variant 7,7,Kiu Kan,Supplier
214,Deliver Goods Services,Karen Clarens-Supplier,2011-02-07 16:30:00.000,2011-02-09 13:46:00.000,Variant 7,7,Karen Clarens,Supplier
214,Release Purchase Order,Clement Duchot-Requester,2011-02-09 21:10:00.000,2011-02-09 21:11:00.000,Variant 7,7,Clement Duchot,Requester
214,Settle Dispute With Supplier,Francois de Perrier-Purchasing Agent,2011-02-10 05:25:00.000,2011-02-10 14:51:00.000,Variant 7,7,Francois de Perrier,Purchasing Agent
214,Release Purchase Order,Elvira Lores-Requester,2011-02-10 22:25:00.000,2011-02-10 22:26:00.000,Variant 7,7,Elvira Lores,Requester
214,Approve Purchase Order for payment,Karel de Groot-Purchasing Agent,2011-02-11 19:00:00.000,2011-02-11 19:01:00.000,Variant 7,7,Karel de Groot,Purchasing Agent
214,Send Invoice,Kiu Kan-Supplier,2011-02-12 09:19:00.000,2011-02-12 09:19:00.000,Variant 7,7,Kiu Kan,Supplier
214,Release Supplier's Invoice,Karalda Nimwada-Financial Manager,2011-02-12 23:46:00.000,2011-02-12 23:51:00.000,Variant 7,7,Karalda Nimwada,Financial Manager
214,Authorize Supplier's Invoice payment,Pedro Alvares-Financial Manager,2011-02-12 23:51:00.000,2011-02-12 23:51:00.000,Variant 7,7,Pedro Alvares,Financial Manager
214,Pay Invoice,Pedro Alvares-Financial Manager,2011-02-13 00:36:00.000,2011-02-13 00:42:00.000,Variant 7,7,Pedro Alvares,Financial Manager
223,Create Purchase Requisition,Elvira Lores-Requester,2011-01-29 08:22:00.000,2011-01-29 08:50:00.000,Variant 38,38,Elvira Lores,Requester
223,Create Request for Quotation,Fjodor Kowalski-Requester,2011-01-29 15:09:00.000,2011-01-29 15:19:00.000,Variant 38,38,Fjodor Kowalski,Requester
223,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-02-01 11:14:00.000,2011-02-01 11:28:00.000,Variant 38,38,Karel de Groot,Purchasing Agent
223,Amend Request for Quotation,Kim Passa-Requester,2011-02-01 12:10:00.000,2011-02-01 12:23:00.000,Variant 38,38,Kim Passa,Requester
223,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-02-05 14:47:00.000,2011-02-05 14:53:00.000,Variant 38,38,Francois de Perrier,Purchasing Agent
223,Amend Request for Quotation,Anne Olwada-Requester,2011-02-05 15:47:00.000,2011-02-05 15:56:00.000,Variant 38,38,Anne Olwada,Requester
223,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-02-09 22:55:00.000,2011-02-09 22:58:00.000,Variant 38,38,Karel de Groot,Purchasing Agent
223,Amend Request for Quotation,Alberto Duport-Requester,2011-02-09 23:53:00.000,2011-02-10 00:05:00.000,Variant 38,38,Alberto Duport,Requester
223,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-02-10 06:00:00.000,2011-02-10 06:19:00.000,Variant 38,38,Magdalena Predutta,Purchasing Agent
223,Amend Request for Quotation,Esmana Liubiata-Requester,2011-02-10 07:08:00.000,2011-02-10 07:16:00.000,Variant 38,38,Esmana Liubiata,Requester
223,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-02-14 21:46:00.000,2011-02-14 22:04:00.000,Variant 38,38,Karel de Groot,Purchasing Agent
223,Amend Request for Quotation,Clement Duchot-Requester,2011-02-14 22:58:00.000,2011-02-14 23:04:00.000,Variant 38,38,Clement Duchot,Requester
223,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-03-16 21:23:00.000,2011-03-16 21:49:00.000,Variant 38,38,Magdalena Predutta,Purchasing Agent
223,Amend Request for Quotation,Heinz Gutschmidt-Requester Manager,2011-03-17 13:57:00.000,2011-03-17 14:22:00.000,Variant 38,38,Heinz Gutschmidt,Requester Manager
223,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-03-20 07:01:00.000,2011-03-20 07:30:00.000,Variant 38,38,Karel de Groot,Purchasing Agent
223,Amend Request for Quotation,Heinz Gutschmidt-Requester Manager,2011-03-20 23:26:00.000,2011-03-20 23:43:00.000,Variant 38,38,Heinz Gutschmidt,Requester Manager
223,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-04-04 23:24:00.000,2011-04-04 23:41:00.000,Variant 38,38,Francois de Perrier,Purchasing Agent
223,Amend Request for Quotation,Nico Ojenbeer-Requester,2011-04-05 00:31:00.000,2011-04-05 00:45:00.000,Variant 38,38,Nico Ojenbeer,Requester
223,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-04-21 17:44:00.000,2011-04-21 18:24:00.000,Variant 38,38,Karel de Groot,Purchasing Agent
223,Amend Request for Quotation,Nico Ojenbeer-Requester,2011-04-21 19:15:00.000,2011-04-21 19:29:00.000,Variant 38,38,Nico Ojenbeer,Requester
223,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-05-07 01:22:00.000,2011-05-07 01:49:00.000,Variant 38,38,Francois de Perrier,Purchasing Agent
223,Send Request for Quotation to Supplier,Francois de Perrier-Purchasing Agent,2011-05-07 06:55:00.000,2011-05-07 07:19:00.000,Variant 38,38,Francois de Perrier,Purchasing Agent
223,Create Quotation comparison Map,Karel de Groot-Purchasing Agent,2011-05-07 08:44:00.000,2011-05-07 10:03:00.000,Variant 38,38,Karel de Groot,Purchasing Agent
223,Analyze Quotation Comparison Map,Immanuel Karagianni-Requester,2011-05-07 16:58:00.000,2011-05-07 17:09:00.000,Variant 38,38,Immanuel Karagianni,Requester
223,Choose best option,Tesca Lobes-Requester,2011-05-07 17:09:00.000,2011-05-07 17:09:00.000,Variant 38,38,Tesca Lobes,Requester
223,Settle Conditions With Supplier,Francois de Perrier-Purchasing Agent,2011-05-07 21:47:00.000,2011-05-08 04:25:00.000,Variant 38,38,Francois de Perrier,Purchasing Agent
223,Create Purchase Order,Francois de Perrier-Purchasing Agent,2011-05-08 06:01:00.000,2011-05-08 06:13:00.000,Variant 38,38,Francois de Perrier,Purchasing Agent
223,Confirm Purchase Order,Kiu Kan-Supplier,2011-05-08 20:21:00.000,2011-05-08 20:28:00.000,Variant 38,38,Kiu Kan,Supplier
223,Deliver Goods Services,Kiu Kan-Supplier,2011-05-09 18:56:00.000,2011-05-11 14:38:00.000,Variant 38,38,Kiu Kan,Supplier
223,Release Purchase Order,Kim Passa-Requester,2011-05-11 21:39:00.000,2011-05-11 21:40:00.000,Variant 38,38,Kim Passa,Requester
223,Approve Purchase Order for payment,Karel de Groot-Purchasing Agent,2011-05-12 05:27:00.000,2011-05-12 05:28:00.000,Variant 38,38,Karel de Groot,Purchasing Agent
223,Send Invoice,Esmeralda Clay-Supplier,2011-05-12 12:27:00.000,2011-05-12 12:27:00.000,Variant 38,38,Esmeralda Clay,Supplier
223,Release Supplier's Invoice,Pedro Alvares-Financial Manager,2011-05-13 02:47:00.000,2011-05-13 02:51:00.000,Variant 38,38,Pedro Alvares,Financial Manager
223,Authorize Supplier's Invoice payment,Karalda Nimwada-Financial Manager,2011-05-13 02:51:00.000,2011-05-13 02:51:00.000,Variant 38,38,Karalda Nimwada,Financial Manager
223,Pay Invoice,Karalda Nimwada-Financial Manager,2011-05-13 03:54:00.000,2011-05-13 04:05:00.000,Variant 38,38,Karalda Nimwada,Financial Manager
236,Create Purchase Requisition,Tesca Lobes-Requester,2011-01-31 23:52:00.000,2011-02-01 00:46:00.000,Variant 9,9,Tesca Lobes,Requester
236,Create Request for Quotation,Fjodor Kowalski-Requester,2011-02-01 05:11:00.000,2011-02-01 05:27:00.000,Variant 9,9,Fjodor Kowalski,Requester
236,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-02-05 12:46:00.000,2011-02-05 13:07:00.000,Variant 9,9,Francois de Perrier,Purchasing Agent
236,Send Request for Quotation to Supplier,Magdalena Predutta-Purchasing Agent,2011-02-05 22:29:00.000,2011-02-05 22:54:00.000,Variant 9,9,Magdalena Predutta,Purchasing Agent
236,Create Quotation comparison Map,Magdalena Predutta-Purchasing Agent,2011-02-06 00:20:00.000,2011-02-06 00:58:00.000,Variant 9,9,Magdalena Predutta,Purchasing Agent
236,Analyze Quotation Comparison Map,Esmana Liubiata-Requester,2011-02-06 07:28:00.000,2011-02-06 07:39:00.000,Variant 9,9,Esmana Liubiata,Requester
236,Choose best option,Fjodor Kowalski-Requester,2011-02-06 07:39:00.000,2011-02-06 07:39:00.000,Variant 9,9,Fjodor Kowalski,Requester
236,Settle Conditions With Supplier,Magdalena Predutta-Purchasing Agent,2011-02-06 18:30:00.000,2011-02-06 23:37:00.000,Variant 9,9,Magdalena Predutta,Purchasing Agent
236,Create Purchase Order,Francois de Perrier-Purchasing Agent,2011-02-07 16:06:00.000,2011-02-07 16:14:00.000,Variant 9,9,Francois de Perrier,Purchasing Agent
236,Confirm Purchase Order,Esmeralda Clay-Supplier,2011-02-08 01:24:00.000,2011-02-08 01:57:00.000,Variant 9,9,Esmeralda Clay,Supplier
236,Deliver Goods Services,Esmeralda Clay-Supplier,2011-02-09 22:51:00.000,2011-02-10 02:17:00.000,Variant 9,9,Esmeralda Clay,Supplier
236,Release Purchase Order,Clement Duchot-Requester,2011-02-10 10:24:00.000,2011-02-10 10:25:00.000,Variant 9,9,Clement Duchot,Requester
236,Settle Dispute With Supplier,Magdalena Predutta-Purchasing Agent,2011-02-10 17:41:00.000,2011-02-11 03:23:00.000,Variant 9,9,Magdalena Predutta,Purchasing Agent
236,Release Purchase Order,Elvira Lores-Requester,2011-02-11 10:55:00.000,2011-02-11 10:56:00.000,Variant 9,9,Elvira Lores,Requester
236,Approve Purchase Order for payment,Francois de Perrier-Purchasing Agent,2011-02-12 12:35:00.000,2011-02-12 12:36:00.000,Variant 9,9,Francois de Perrier,Purchasing Agent
236,Send Invoice,Kiu Kan-Supplier,2011-02-13 17:25:00.000,2011-02-13 17:25:00.000,Variant 9,9,Kiu Kan,Supplier
236,Release Supplier's Invoice,Karalda Nimwada-Financial Manager,2011-02-14 07:42:00.000,2011-02-14 07:45:00.000,Variant 9,9,Karalda Nimwada,Financial Manager
236,Authorize Supplier's Invoice payment,Pedro Alvares-Financial Manager,2011-02-14 07:45:00.000,2011-02-14 07:45:00.000,Variant 9,9,Pedro Alvares,Financial Manager
236,Pay Invoice,Karalda Nimwada-Financial Manager,2011-02-14 08:09:00.000,2011-02-14 08:24:00.000,Variant 9,9,Karalda Nimwada,Financial Manager
249,Create Purchase Requisition,Anna Kaufmann-Requester,2011-02-03 04:57:00.000,2011-02-03 05:20:00.000,Variant 39,39,Anna Kaufmann,Requester
249,Analyze Purchase Requisition,Maris Freeman-Requester Manager,2011-02-03 19:38:00.000,2011-02-03 19:45:00.000,Variant 39,39,Maris Freeman,Requester Manager
249,Create Request for Quotation,Francis Odell-Requester Manager,2011-02-03 19:50:00.000,2011-02-03 19:52:00.000,Variant 39,39,Francis Odell,Requester Manager
249,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-02-05 13:26:00.000,2011-02-05 13:57:00.000,Variant 39,39,Francois de Perrier,Purchasing Agent
249,Amend Request for Quotation,Miu Hanwan-Requester,2011-02-05 14:42:00.000,2011-02-05 14:53:00.000,Variant 39,39,Miu Hanwan,Requester
249,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-02-07 19:45:00.000,2011-02-07 20:09:00.000,Variant 39,39,Karel de Groot,Purchasing Agent
249,Amend Request for Quotation,Penn Osterwalder-Requester,2011-02-07 21:04:00.000,2011-02-07 21:16:00.000,Variant 39,39,Penn Osterwalder,Requester
249,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-02-15 06:06:00.000,2011-02-15 06:18:00.000,Variant 39,39,Francois de Perrier,Purchasing Agent
249,Amend Request for Quotation,Immanuel Karagianni-Requester,2011-02-15 07:12:00.000,2011-02-15 07:21:00.000,Variant 39,39,Immanuel Karagianni,Requester
249,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-02-17 01:05:00.000,2011-02-17 01:36:00.000,Variant 39,39,Francois de Perrier,Purchasing Agent
249,Amend Request for Quotation,Immanuel Karagianni-Requester,2011-02-17 02:41:00.000,2011-02-17 02:49:00.000,Variant 39,39,Immanuel Karagianni,Requester
249,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-02-20 08:47:00.000,2011-02-20 09:02:00.000,Variant 39,39,Magdalena Predutta,Purchasing Agent
249,Amend Request for Quotation,Elvira Lores-Requester,2011-02-20 09:58:00.000,2011-02-20 10:11:00.000,Variant 39,39,Elvira Lores,Requester
249,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-02-25 08:14:00.000,2011-02-25 08:35:00.000,Variant 39,39,Karel de Groot,Purchasing Agent
249,Amend Request for Quotation,Christian Francois-Requester,2011-02-25 09:28:00.000,2011-02-25 09:42:00.000,Variant 39,39,Christian Francois,Requester
249,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-02-28 10:09:00.000,2011-02-28 10:30:00.000,Variant 39,39,Magdalena Predutta,Purchasing Agent
249,Amend Request for Quotation,Clement Duchot-Requester,2011-02-28 11:20:00.000,2011-02-28 11:30:00.000,Variant 39,39,Clement Duchot,Requester
249,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-03-14 07:44:00.000,2011-03-14 08:07:00.000,Variant 39,39,Francois de Perrier,Purchasing Agent
249,Amend Request for Quotation,Miu Hanwan-Requester,2011-03-14 08:57:00.000,2011-03-14 09:02:00.000,Variant 39,39,Miu Hanwan,Requester
249,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-03-20 07:47:00.000,2011-03-20 08:11:00.000,Variant 39,39,Francois de Perrier,Purchasing Agent
249,Amend Request for Quotation,Penn Osterwalder-Requester,2011-03-20 09:06:00.000,2011-03-20 09:15:00.000,Variant 39,39,Penn Osterwalder,Requester
249,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-03-26 09:33:00.000,2011-03-26 09:53:00.000,Variant 39,39,Karel de Groot,Purchasing Agent
249,Amend Request for Quotation,Maris Freeman-Requester Manager,2011-03-27 03:08:00.000,2011-03-27 03:28:00.000,Variant 39,39,Maris Freeman,Requester Manager
249,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-04-13 18:20:00.000,2011-04-13 18:51:00.000,Variant 39,39,Magdalena Predutta,Purchasing Agent
249,Send Request for Quotation to Supplier,Karel de Groot-Purchasing Agent,2011-04-15 11:45:00.000,2011-04-15 12:09:00.000,Variant 39,39,Karel de Groot,Purchasing Agent
249,Create Quotation comparison Map,Francois de Perrier-Purchasing Agent,2011-04-15 12:29:00.000,2011-04-15 13:46:00.000,Variant 39,39,Francois de Perrier,Purchasing Agent
249,Analyze Quotation Comparison Map,Kim Passa-Requester,2011-04-15 20:04:00.000,2011-04-15 20:20:00.000,Variant 39,39,Kim Passa,Requester
249,Choose best option,Anne Olwada-Requester,2011-04-15 20:20:00.000,2011-04-15 20:20:00.000,Variant 39,39,Anne Olwada,Requester
249,Settle Conditions With Supplier,Magdalena Predutta-Purchasing Agent,2011-04-16 07:19:00.000,2011-04-16 17:20:00.000,Variant 39,39,Magdalena Predutta,Purchasing Agent
249,Create Purchase Order,Karel de Groot-Purchasing Agent,2011-04-17 01:31:00.000,2011-04-17 01:39:00.000,Variant 39,39,Karel de Groot,Purchasing Agent
249,Confirm Purchase Order,Sean Manney-Supplier,2011-04-18 08:11:00.000,2011-04-18 08:45:00.000,Variant 39,39,Sean Manney,Supplier
249,Deliver Goods Services,Sean Manney-Supplier,2011-04-20 16:26:00.000,2011-04-21 18:12:00.000,Variant 39,39,Sean Manney,Supplier
249,Release Purchase Order,Clement Duchot-Requester,2011-04-22 01:51:00.000,2011-04-22 01:52:00.000,Variant 39,39,Clement Duchot,Requester
249,Approve Purchase Order for payment,Francois de Perrier-Purchasing Agent,2011-04-23 04:58:00.000,2011-04-23 04:59:00.000,Variant 39,39,Francois de Perrier,Purchasing Agent
249,Send Invoice,Kiu Kan-Supplier,2011-04-25 06:57:00.000,2011-04-25 06:57:00.000,Variant 39,39,Kiu Kan,Supplier
249,Release Supplier's Invoice,Karalda Nimwada-Financial Manager,2011-04-25 21:18:00.000,2011-04-25 21:22:00.000,Variant 39,39,Karalda Nimwada,Financial Manager
249,Authorize Supplier's Invoice payment,Karalda Nimwada-Financial Manager,2011-04-25 21:22:00.000,2011-04-25 21:22:00.000,Variant 39,39,Karalda Nimwada,Financial Manager
249,Pay Invoice,Pedro Alvares-Financial Manager,2011-04-25 22:22:00.000,2011-04-25 22:31:00.000,Variant 39,39,Pedro Alvares,Financial Manager
252,Create Purchase Requisition,Alberto Duport-Requester,2011-02-04 09:39:00.000,2011-02-04 09:47:00.000,Variant 1,1,Alberto Duport,Requester
252,Analyze Purchase Requisition,Maris Freeman-Requester Manager,2011-02-05 00:51:00.000,2011-02-05 00:56:00.000,Variant 1,1,Maris Freeman,Requester Manager
252,Create Request for Quotation,Francis Odell-Requester Manager,2011-02-05 01:04:00.000,2011-02-05 01:05:00.000,Variant 1,1,Francis Odell,Requester Manager
252,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-02-05 14:37:00.000,2011-02-05 15:05:00.000,Variant 1,1,Magdalena Predutta,Purchasing Agent
252,Amend Request for Quotation,Anna Kaufmann-Requester,2011-02-05 16:02:00.000,2011-02-05 16:15:00.000,Variant 1,1,Anna Kaufmann,Requester
252,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-02-08 02:08:00.000,2011-02-08 02:33:00.000,Variant 1,1,Magdalena Predutta,Purchasing Agent
252,Amend Request for Quotation,Heinz Gutschmidt-Requester Manager,2011-02-08 18:42:00.000,2011-02-08 18:58:00.000,Variant 1,1,Heinz Gutschmidt,Requester Manager
